university_name,category,keyword,video_id,video_title,channel_name,published_at
IIT BHU,student_experience,student review,h8cDRVn2irc,Asking IIT BHU B.Tech student about campus placement | Himanshu Mishra,The Student Life,2022-11-06T05:06:36Z
IIT BHU,student_experience,student review,c_0T9PTDTKQ,IIT BHU Student POWER 😂😂 #iitbhu #iit #iitian #iitbhuvaranasi #india #jee #iitjee #students,Raj Kamal (IIT BHU ),2023-09-03T08:59:30Z
IIT BHU,student_experience,student review,euZTpnYBEQI,Why IIT BHU is the Best IIT (Campus Tour + Comparison),Arpit Jain  IIT BHU,2022-09-20T14:32:10Z
IIT BHU,student_experience,student review,uVJOOV7S1Vw,Hostel Review Ft. IITians | IIT BHU Hostel Tour | Aryabhatta Hostel IIT BHU |,Ayush Mishra ,2024-06-01T12:47:33Z
IIT BHU,student_experience,student review,A_BNefjqbUY,IIT BHU x IIT ROORKEE #iitbhu #iitian #iitjee #iitroorkee #iitbombay #iitdelhi #iitkharagpur #iitkgp,Abhinandan Gaikwad [ IIT BHU ],2024-03-22T14:29:02Z
IIT BHU,student_experience,student review,q3QIW-zGgS4,IIT-Hyderabad vs IIT-BHU vs IIT-Guwahati | Which one to Choose ? | Answered by ABJ Sir,Mohit Tyagi,2023-06-21T12:48:38Z
NIT Trichy,student_experience,student review,es60gxDOuGg,Dark Experiences of NIT Trichy by Alumni | #JEE #collegereview #nittrichy,Suryansh,2025-05-18T09:05:38Z
NIT Trichy,student_experience,student review,bAvpjihp06k,All About NIT - TRICHY ft. Saleem Sir 🔥 Complete Details !! 🤯 #OMTalks,JEE Wallah,2023-10-31T14:00:22Z
NIT Trichy,student_experience,student review,Rya6A2dOM_k,"Inside NIT Trichy Campus | Talking to B.Tech Students About Life, Pressure &amp; Placements",Suman Mpm,2026-03-01T09:30:07Z
NIT Trichy,student_experience,student review,uC9DyZI672o,Very Honest Review from NIT Trichy student 😇,Mihir Kathpal,2025-06-17T15:09:20Z
NIT Trichy,student_experience,student review,cMgYVeJ5W78,"NIT Trichy Freshers Intro 2025 🎓 | Campus Life, Hostel Tour &amp; Student Stories",VectorX Academy,2025-09-06T13:48:45Z
NIT Trichy,student_experience,student review,RWGM8lTlUKI,NIT Trichy College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-16T06:30:21Z
NIT Trichy,student_experience,student review,7YRkQugpp3U,NIT Trichy College Review InShort,Apna College,2023-02-17T17:43:35Z
NIT Trichy,student_experience,student review,gsnRxsjuUjY,A Day in the Life of NIT Trichy Student | Ft Final year 🎓🔥,Mihir Kathpal,2025-05-11T19:04:07Z
NIT Trichy,student_experience,student review,m5zY3hA7R7Y,MBA LIFE | DOMs NIT TRICHY | #mba #cat #nit #management #trichy #trending #catexam #catpreparation,VaibhavWillWander,2025-09-26T05:56:25Z
NIT Trichy,student_experience,student review,wnzkwpS40wI,Highest package of all 28 IIIT colleges #iit #nit #iiit #nitt,CCSU notes,2025-01-09T05:27:05Z
NIT Warangal,student_experience,student review,uR-6fobUC2Y,"NIT Warangal College Review 🔥 Placements, Cutoff, Fees &amp; Campus Life | Complete Guide",JEE@Aakash ,2026-01-23T04:42:19Z
NIT Warangal,student_experience,student review,ePvMZNhGiZc,NIT tirchy Vs NIT Surathkal Vs NIT Warangal | CSE PLACEMENT| JOSAA 2023,A Mechanical Engineer,2023-06-15T12:09:16Z
NIT Warangal,student_experience,student review,mft5UgJYAXU,NIT Warangal College Review In Short,Apna College,2023-02-10T16:11:46Z
NIT Warangal,student_experience,student review,jOgNAR0hJ08,NIT Tirchy  Vs NIT Warangal Hostel Rooms,A Mechanical Engineer,2023-06-14T18:52:42Z
NIT Warangal,student_experience,student review,xx9PopBfPtM,NIT Warangal College Review 2025: Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-09-20T06:30:36Z
NIT Warangal,student_experience,student review,eXS8fSOJaCk,"Inside NIT Warangal: Student Perspectives, Placements, Highest Package  NIT Warangal Complete Review",College Review Unfiltered,2024-04-07T04:35:05Z
NIT Warangal,student_experience,student review,-HiWAK5LiZg,"NIT Trichy vs NIT Warangal 2025: Fees, Packages, Campus Life Comparison!",shiksha.com,2025-06-13T13:30:00Z
NIT Warangal,student_experience,student review,L6vPYflr4ok,Branch Opener at NIT Warangal 🔥 | JEE Motivation #shorts #iit #jee,Joking vlogs,2025-07-19T18:45:54Z
